timestamp,summarizerName,summaryTitle,yearPublished,studyAuthor,studyType,publicSummary.entry,studyDesignFeatures.entry,populationDesc.entry,numParticipants.entry,tumorType.entry,staging.entry,pathology.entry,molecularTargets.entry,naturalTherapyCategory.entry,naturalTherapyDesc.entry,naturalTherapyName.entry,naturalTherapyComponents.entry,comparator.entry,outcomesResultsDesc.entry,outcomeCategory.entry,outcomeResults.entry,adverseEvents.entry,adverseEventsOpt.entry,adverseEventsDesc.entry,interactions.entry,interactionsDesc.entry,tumorTypeTags.entry,sideEffectTags.entry,conventionalTreatment.entry,conventionalTreatmentAgents.entry,qraRandomSeqGen.entry,qraAllocationConceal.entry,qraBlindingParticipants.entry,qraBlindingOutcomeAssess.entry,qraIncompleteOutcomeData.entry,qraSelectiveReporting.entry,qraOtherBias.entry,pediatricPop,summaryCompleted
8/9/2018 14:07:48,"Psihogios, Athanasios ",Effects of the enteral administration of Bifidobacterium breve on patients undergoing chemotherapy for pediatric malignancies,2010,"Wada, Mariko",Clinical Trial,"Controlled Clinical Trial 2010: Pediatric cancer patients receiving chemotherapy who received a specific probiotic (Bifidobacterium breve) experienced less fever, antibiotic use and a better overall gut microbiome ","Controlled clinical trial, Randomized, Blinded, Placebo-Controlled","40 pediatric (Range: 1 year 2 months - 13 years 4 months) cancer patients (24 females, 16 males), with 17 having ALL, 10 having NHL, 2 having non-Hodgkin's lymphoma, 4 with yolk sac tumor, 2 with Ewing sarcoma, 2 with Hodgkin disease, 2 with primitive neuroectodermal tumor and 1 with leiomyosarcoma. All participants were scheduled to receive chemotherapy treatment (agent not reported)

* 42 assigned, 40 analysed ","N= 40 (24 females, 16 males)",Cancerous,"acute lymphoblastic leukemia, non-Hodgkin lymphoma, yolk sac tumor, Ewing sarcoma, acute myeloid leukemia, Hodgkin disease, primitive neuroectodermal tumor, leiomyosarcoma, chemotherapy ",Not Reported,n/a,"NK cell count, fecal culture, ",Probiotics,"Participants in the intervention group received powder form probiotics, containing 10^9 live Bifidobacterium breve strain Yakult (BBG-01), beginning 2 weeks prior to chemotherapy treatment and continued for 6 weeks after or until WBC count was > >1,000/μl",Bifidobacterium breve strain Yakult,N/A,Placebo,"The number and duration of fever was significantly lower in the intervention group compared to control (p=0.02)

Number of diarrhea episodes and duration did not significantly differ between groups (p=0.023 and p=0.09, respectively)

Days of required parenteral antibiotic use was significantly lower in the intervention group (p=0.04), while days of required oral antibiotics did not differ between groups (p=0.031)  

Days of WBC <1,000/μl , days of G-CSF administration and CRP parameters did not differ between groups (p=>0.05) 

At the 2 week mark, NK cell numbers were non-significantly higher in the probiotic group compared to control (p=0.06) 

Overall, probiotic administration enhanced habitation of intestinal anaerobe habitation. Enterobacteriaceae tended to be higher in the control group after chemotherapy treatment compared to the probiotic group ","Clinical, Surrogate, Symptoms",Mixed,None Reported,n/a,n/a,Not reported,,"Leukemia & Lymphoma, Sarcoma, Uterine, primitive neuroectoderm tumor, yolk sac tumor ","Diarrhea, Fever",Chemotherapy/Immunotherapy,Not Reported,Unclear Risk,Unclear Risk,Low Risk,Low Risk,High Risk,Low Risk,Low Risk,"Randomization: Not enough information reported to determine risk 

Allocation Concealment: Not enough information reported to determine risk

Blinding of Participants and Personnel: Single-blinded method implemented with matched placebo 

Blinding of Outcome: Single-blinded method implemented with matched placebo 

Incomplete Outcome Data: Chemotherapy agent not stated which could influence multiple endpoints measured

Selective reporting: Endpoints stated and reported on

Other Bias: None noted ",,,Yes,HW AUG
8/11/2018 10:38:41,"Psihogios, Athanasios ",Effect of a late evening snack using branched-chain amino acid-enriched nutrients in patients undergoing hepatic arterial infusion chemotherapy for advanced hepatocellular carcinoma,2010,"Harima, Yohei",Clinical Trial,Controlled Clinical Trial 2010:  Hepatocellular carcinoma patients receiving arterial infusion chemotherapy who received a late evening snack containing branched-chain amino acids experienced improved metabolism ,"Controlled clinical trial, Randomized","23 adult (mean age 64.5 in the intervention group and 66.4 in control) hepatocellular carcinoma patients (19 males, 4 females) with 12 having a Child-Pugh score of A and 11 a score of B. 2 were stage II, 5 were stage III, 9 were stage IVa and 7 were stage IVb. All participants had the presence of liver cirrhosis and were scheduled to receive hepatic arterial infusion chemotherapy (cisplatin, isovorin and 5-FU) ","N= 23 (19 males, 4 females)",Cancerous,"hepatocellular carcinoma, liver cancer, advanced stage cancer, cirrhosis, hepatic arterial infusion chemotherapy ","II, III, IV",N/A,N/A,Amino Acid,All participants (control & intervention) received general nutritional education regarding calorie intake and protein intake (goal of 1.2-1.3 g of protein/kg). Participants in the intervention group received one pack of enriched BCAA mixture (Aminoleban ®).,BCAA,"One BCAA packet contains: 200 calories, 31.05 g of carbs, 13.5 g of protein, 3.5 g of fat and trace minerals and vitamins. ","Standard of care, Patients in the control group receive ""orinady"" food with the same calorie content of the intervention group","No significant difference was noted for chemotherapy treatment response between groups (p=0.90)

Compared to baseline, the non-protein respiratory quotient (npRQ) significantly increased after 1 cycle of treatment (p=0.01) compared to the control group which did not experience any difference in npRQ compared to baseline (p=0.69). In the intervention group, compared to baseline, npRQ improved in 10 patients, stabilized in 1 and worsened in 2 (p=0.009).In the control group, compared to baseline, the npRQ improved in 6 and worsened in 4 (p=0.54) 

In the intervention group the branched-chain amino acid/tyrosine ratio improved in 10 participants and worsened in 3 compared to baseline (p=0.005). In the control group, the branched-chain amino acid/tyrosine ratio worsened in 7 patients (p=0.46) 

No significant differences were noted for weight, muscle mass, fat mass, circumference measurements or body cell mass. 

No significant difference were noted compared to baseline for glucose tolerance markers such as NGT, IGT, DM using the 75-g OGTT assessment. AUC glucose tender to improve in the intervention group non-significantly (p=0.055) 

No significant differences regarding prognosis were noted (p=0.667) ","Clinical, Surrogate, Survival",Mixed,None Reported,n/a,n/a,Not reported,,Liver & Gallbladder,n/a,Chemotherapy/Immunotherapy,"Cisplatin, 5-FU (Fluorouracil Injection), Isovorin",Low Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk,"Randomization: Random number table implemented for randomization

Allocation Concealment: not enough information reported to determine risk

Blinding of Participants and Personnel: non-blinded, however, unlikely to bias objective endpoints measured

Blinding of Outcome: non-blinded, however, unlikely to bias objective endpoints measured

Incomplete Outcome Data: none noted

Selective Reporting: endpoints stated and reported on

Other Bias: none noted ",,,,HW AUG
8/11/2018 13:55:17,"Psihogios, Athanasios ",Effect of Yiqi Bushen Granule (益气补肾颗粒) on the Peripheral Natural Killer Cell and γδT-cell in the Patients with Minimal Residual Leukemia,2010,"Xu, Yong-gang",Clinical Trial,Controlled Clinical Trial 2010: Minimal residual leukemia patients who received a Chinese herbal medicine (Yiqi Bushen Granule) experienced improved immune cell levels,Controlled clinical trial,"36 adult (22-75) minimal residual leukemia patients (20 females, 16 males). According to the FAB subtype classification system, 17 were stage M2, 13 were stage M3, 2 were stage M4, 3 were stage M5 and 1 was stage M7. 34 healthy controls were also included (19 males, 15 males, age range 17-60). Some participants received chemotherapy (daunorubicin and cytarabine,
mitoxantrone and cytarabine, homobarringtonine and
cytarabine and others unspecified), treatment specifics not provided. ","N= 36 (20 females, 16 males)
N= 34 (19 males, 15 females) ","Combined, cancerous and non-cancerous",Minimal residual leukemia ,Not Reported,n/a,"NK cells, gamma and delta T-cells ",Herb/Plant Compound,"Participants received 1 pouch (13 grams) of Yiqi Bushen Granule, 2x/daily orally, mixed with hot water. ",Yiqi Bushen Granule,"in a ratio of 1:6:4:4:3:3:4:3, Yiqi Bushen Granule contained Radix Ginseng, Radix Astragalus, Fructus Ligustri Lucidi, Fructus Psoralea, Rhizoma Atractylodes alba, Poria, Radix Rehmanniae, and Radix Ophiopogonis","No treatment, In addition to healthy controls, comparison was to baseline levels ","Percentage of NKT cells (TCRvα24+ and TCRvα24+CD161- cells) was significantly higher in the intervention group compared to healthy controls (p=<0.01 and p=<0.05, respectively). Absolute numbers regarding these immune cells were not significantly different between groups (p=>0.05) 

Compared to baseline, post treatment, participants in the intervention group had both a percentage and absolute value increase in NKT cells (p=<0.01 and p=<0.05, respectively) 

Compared to baseline, participants in the intervention group experienced both a significant percentage and absolute value increase in γδT-cells (p=<0.01, and p<0.05, respectively). ",Surrogate,Mixed,Absent,n/a,none,Not reported,,Leukemia & Lymphoma,n/a,Chemotherapy/Immunotherapy,"Cytarabine, Daunorubicin Hydrochloride, Mitoxantrone Hydrochloride, homoharringtonine",High Risk,Unclear Risk,Low Risk,Low Risk,High Risk,Low Risk,High Risk,"Randomization: Non randomized 

Allocation Concealment: It is unclear how allocation occurred in this study 

Blinding of Participants and Personnel: While non-blinded, it is unlikely to bias objective endpoints measured which include immune cell levels

Blinding of Outcome: While non-blinded, it is unlikely to bias objective endpoints measured which include immune cell levels 

Incomplete Outcome Data: Patient characteristics missing and additional treatments received absent

Selective reporting: endpoints stated and reported on

other Bias: significant likelihood of translation error throughout. It is also unclear if the healthy controls also received the product.    ",,,,HW AUG
8/11/2018 15:05:34,"Psihogios, Athanasios ",A randomized double-blind clinical trial with two different doses of arginine enhanced enteral nutrition in postsurgical cancer patients,2010,"De Luis, D.A",Clinical Trial,Controlled Clinical Trial 2010: Head and Neck cancer patients who underwent surgery and received arginine experienced less complications (fistula wound complications) ,"Controlled clinical trial, Randomized, Blinded, Double-Blinded","115 adult (>18) head and neck cancer patients (90 males, 25 females) with 30 having oral cavity cancer and 85 having laryngeal cancer. 14 were stage II, 19 were stage III and 82 were stage IV. All participants were scheduled to receive surgery. ","N= 115 (90 males, 25 females) ",Cancerous,"head and neck cancer, oral cavity cancer, laryngeal cancer, advanced stage cancer ","II, III, IV",n/a,n/a,Amino Acid,"Both arms received an intervention, with dosage differing between them. 

Group 1: Participants received enteral diet supplemented with a high dose of arginine (20g/day)

Group 2: Participants received isocaloric, isonitrogenous enteral formula with a medium dose of arginine (12.3g/day) 

In both groups, enteral nutrition began within 24 hours of surgery (30ml/hour). The rate of infusion was increased every 24 hours in order to gain  35 total kcal/kg; 1.7 g protein/kg. Postoperative nutrition lasted ~15 days. ",Arginine ,"Group 1 Enteral Nutrition: 1020 calories, 49.8 g protein, 8 g free L-arginine, 48.6 total lipids, 5:1 omega 6-3 ratio, 135.8 g of carbohydrates and 13.8 g fiber. 

Group 2: 1255 calories, 52.5 g protein, 4.92 g free L-arginine, 49.8 g total lipids, 5:1 omega 6-3 ratio, 141.1 g of carbohydrate and 13.8 g fiber. ",Arginine Dosage Difference + Enteral nutrition,"No significant inter-group differences were noted for albumin, prealbumin, transferin, lymphocyte counts and weight at day 10 post-operatively (p=>0.05) 

Compared to baseline, both groups experienced significant improvements in albumin, prealbumin, transferrin and lymphocyte levels (p=<0.05). No weight changes compared to baseline were observed in either group (p=>0.05) 

Infectious complication rates and hospital stay length did not differ between groups (p=>0.05)

X-ray diagnosed fistula rates were significantly less in the high dose group compared to the medium dose group (p=0.006) ","Clinical, Safety",Mixed,Absent,n/a,none,Not reported,,Head & Neck,"Fistula, infection ",Surgery,Not Reported,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk,"Randomization: Not enough information reported to determine risk

Allocation Concealment: Not enough information reported to determine risk

Blinding of Participants and Personnel: Double blind method implemented 

Blinding of Outcome: Double blind method implemented 


Incomplete Outcome Data: none noted

Selective Reporting: endpoints stated and reported on

Other Bias: none  noted ",,,,HW AUG
8/13/2018 8:09:19,"Psihogios, Athanasios ",Bojungikki-Tang for Cancer-Related Fatigue: A Pilot Randomized Clinical Trial,2010,"Jong Soo, Jeong ",Clinical Trial,"Controlled Clinical Trial 2010: Cancer patients (breast, stomach, lung, colorectal) experiencing cancer-related fatigue who received a Chinese herbal medicine (Bojungikki-Tang) experienced some symptom/energy improvement ",Controlled clinical trial,"40 adult (mean 49.4 in the intervention group and 53.4 in control) cancer patients (25 females, 15 males), with 11 having breast cancer, 5 with stomach cancer, 5 with colorectal cancer, 5 with lung cancer and 14 with ""other"". 80% of the intervention group had received chemotherapy or radiation therapy and 75% in the control group.  

*36 completed the entirety of the protocol ","N= 40 (25 females, 15 males) ",Cancerous,"breast cancer, lung cancer, colorectal cancer, stomach cancer, cancer related fatigue ",Not Reported,n/a,n/a,Herb/Plant Compound,"Participants in the intervention group received 2.5 g of Bojungikki-tang granules orally, 3x/day, mixed in water (total 7.5g/day). Duration of treatment lasted 2 weeks. ",Bojungikki-tang Granule ,"Bojungikki-tang is composed of 16.7% Astragali radix, 16.7% Atractylodis lanceae rhizoma, 16.7% Ginseng radix, 12.5% Angelicae radix, 8.3% Bupleuri radix, 8.3% Zizyphi fructus, 8.3% Aurantii nobilis pericarpium, 6.3% Glycyrrhizae radix, 4.2% Cimicifugae rhizoma and 2.0% Zingiberis rhizoma ",Waiting List ,"Compared to control, the intervention group experienced a significant improvement in VAS-F scoring for fatigue severity (p=0.04)

No significant difference was noted between groups for FACT-G changes (p=0.55) ",Symptoms,Mixed,Present,"increased BUN and creatining, flatulence, dyspepsia ","One participant who had been on anti-hypertensive medication showed a slight increase in BUN and creatinine. Kidney and liver investigation revealed no toxicity 

Two other participants experienced grade one flatulence and dyspepsia 

No serious adverse events occurred ",Not reported,,"Breast, Colorectal, Esophageal & Gastric, Lung",Fatigue,"Chemotherapy/Immunotherapy, Radiation",Not Reported,Low Risk,Unclear Risk,High Risk,High Risk,High Risk,Low Risk,Low Risk,"Randomization: Random number generated via computer software 

Allocation Concealment: Not enough information reported to determine risk

Blinding of Participants and Personnel: Non-blinded with high likelihood of bias due to subjective endpoints investigated 

Blinding of Outcome assessment: Non-blinded with high likelihood of bias due to subjective endpoints investigated 

Incomplete Outcome Data: Staging, chemotherapy agents, ""other"" cancers and other patient characteristics abscent

Selective Reporting: endpoints stated and reported on

Other bias: none noted ",,,,HW AUG
8/15/2018 14:53:34,"Psihogios, Athanasios ","A phase I dose-escalation study of oral BR-DIM (BioResponse 3,3’- Diindolylmethane) in castrate-resistant, non-metastatic prostate cancer",2010,"Heath, Elisabeth I. ",Clinical Trial,"Uncontrolled Clinical Trial 2010: In a dose investigation study, castrate-resistance prostate cancer patients who were given BioResponse 3,3’- Diindolylmethane tolerated it well. ",Uncontrolled clinical trial,"12 adult (median age 77) castrate resistance prostate cancer patients, 5 of which were Caucasian and 7 African-American. All participants had non-metastatic, PSA relapsed prostate cancer. Median baseline PSA was 29.7 ng/mL. ",N= 12 (male),Cancerous,"prostate cancer, castrate resistant prostate cancer, PSA relapse ",Not Reported,n/a,PSA,Herb/Plant Compound,"Participants received differing doses of BR-DIM® (BioResponse 3,3’- Diindolylmethane). Each capsule contained 75 mg DIM, which was given 2 times a day as an initial dose, taken with 8 ounces of water orally, without food. 4 cohorts of dosing were described (1 at a total dose of 150 mg/day, 1 at 300 mg/day, 1 at 450 mg/day and 1 at 600 mg/day.  


* dose escalating/investigation study","3,3’- Diindolylmethane",n/a,Dosing Cohorts Followed ,"No participants in the first 3 dosing schedules (150, 300 and 450 mg/day) experienced a dose limiting toxicity. 2 Participants in the high dose group (600 mg/day) experienced grade 3 asymptomatic hyponatremia. The maximum tolerated dose was established at 225 mg, 2x/day.

The most common grade 2 toxicities were diarrhea and hyperglycemia, with no significant changes from laboratory baseline values. 

BR-DIM Tmax was determined to be at 2-4 hours. 

One participants at the 450 mg/day dose experienced >50% PSA response. 10 participants experienced an initial deceleration of their PSA, but eventually progressed. ","Surrogate, Safety",Mixed,Present,Asymptomatic Hyponatremia ,Described in Results Section ,Not reported,,Prostate,n/a,Not Reported,Not Reported,,,,,,,,Uncontrolled (N/A),,,,HW AUG
8/18/2018 7:17:44,"Psihogios, Athanasios ",Immunologic Response to Mistletoe Extract (Viscum album L.) after Conventional Treatment in Patients with Operable Breast Cancer,2010,"Son, Gil Soo",Clinical Trial,Controlled Clinical Trial 2010: Breast cancer patients who received mistletoe extract therapy after conventional treatment experienced and increase in certain parts of their immune system (IL-6 & IFN-γ). ,Controlled clinical trial,"20 adult (range 33-63) breast cancer patients (female), with 14 stage I and 6 stage II. 6 had a histological grade of 1, 11 were grade 2 and 3 were grade 3*. 12 were ER+, 12 were PR+ and 5 had HER2/neu over-expression. All participants received breast conserving surgery, CAF chemotherapy ( cyclophosphamide, doxorubicin and 5-FU) and radiation therapy. 


*Appears to be a typo in the characteristic table, inferred that the third row should say grade III and not a repeated grade II ",N= 20 (female),Cancerous,breast cancer,"I, II","ER+, PR+, HER-2","IL-2, IL-4, IL6, IL10, TGF-BETA, IFN-γ","Herb/Plant Compound, Injectable/intravenous","Post conventional treatment (2 weeks after completion), participants in the intervention group received mistletoe extract (Helixor®). Mistletoe was injected 3x/week, for 7 weeks, with a dose escalating schedule beginning at 1 mg and reaching 100 mg. 

- 1st week = 1 mg/3x
- 2nd week = 5 mg/3x
- 3rd week = 10 mg/3x
- 4th week= 20 mg/3x
- 5th week = 20 mg/3x
- 6th week= 50 mg/3x
- 7th week = 100 mg/3x",Mistletoe Extract,n/a,Standard of care,"Concentrations of IL-2,IL-4, IL-10 and TGF-β were not significantly different between control group and intervention group (p=>0.05) 

Concentrations of both IL-6 and IFN-γ were significantly higher in the intervention groups compared to control (p=0.013 and p=0.009, respectively) ","Clinical, Surrogate",Mixed,None Reported,n/a,n/a,Not reported,,Breast,Immune marker/status profile,"Surgery, Chemotherapy/Immunotherapy, Radiation","Cyclophosphamide, Doxorubicin Hydrochloride, Fluorouracil Injection",Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk,"Randomization: Not enough information reported to determine risk

Allocation Concealment: Not enough information reported to determine risk

Blinding of Participants and Personnel: Does not appear blinded, however, unlikely to bias objective endpoint measures

Blinding of Outcome: Does not appear blinded, however, unlikely to bias objective endpoint measures

Incomplete Outcome Data: none noted

Selective reporting: endpoints stated and reported on

Other Bias: Minor typo in characteristic table where third line for ""Histologic Grade"" likely should say ""III"" and not repeat ""II""",,,,HW AUG
8/18/2018 8:40:49,"Psihogios, Athanasios ",Polaprezinc prevents oral mucositis associated with radiochemotherapy in patients with head and neck cancer,2010,"Watanabe, Tomoko",Clinical Trial,"Controlled Clinical Trial 2010: Head and neck cancer patients receiving radiation therapy and chemotherapy, who received a zinc product (Polaprezinc) experienced reduced incidence of severe oral inflammation (mucositis), dry mouth, pain and taste changes","Controlled clinical trial, Randomized","31 adult (mean age 62.7 in the control group and 67.4 in the intervention group) head and neck cancer patients (24 males, 7 females), with 12 having pharyngeal cancer, 8 having laryngeal cancer, 2 having parotid cancer, 3 with gingival cancer and 6 with ""other"". The total dose of radiation therapy ranged from 36-70 Gy in control and 30-70 Gy in the intervention group.  21 participants received a combination of radiation and chemotherapy. 6 were stage II, 2 were stage III, 21 were stage IV and 2 were not staged. ","N= 31 (24 males, 7 females)",Cancerous,"head and neck cancer, radiochemotherapy, pharyngeal cancer, laryngeal cancer, parotid cancer, gingival cancer ","II, III, IV",n/a,n/a,"Amino Acid, Mineral","Participants in the intervention group received Promac granules® (polaprezinc). 0.5 g of granules were dissolved in 20 ml of 5% sodium alginate solution and agitated intermittently for 1 hour. At the beginning of treatment, participants rinsed the solution for 3 minutes (4x/day total, repeating throughout radiotherapy treatment) and was swallowed after the rinse.",Polaprezinc ,Contains a mixture of zinc and l-carnitine ,azulene (Azunol®) oral rinse ,"Grade 0-2 mucositis incidence was not significantly different between groups (p=>0.05). Grade 3 mucositis incidence was significantly lower in the intervention group compared to control (p=0.0006) 

Incidence of grade 0 and grade 2 pain was not significantly different between groups (p=>0.05). Grade 1 pain incidence was significantly more prevalent in the intervention group compared to control (p=0.023), however, incidence of grade 3 pain incidence was significantly less in the intervention group (p=0.003) 

Grade 0 xerostomia incidence was significantly more prevalent in the intervention group compared to control (p=0.007), whereas, grade 4 xerostomia was significantly more prevalent in the control group compared to intervention (p=0.043).  

All grade taste disturbance was significantly better in the intervention group compared to control (p=0.0002) 

Use of analgesics were significantly less in the intervention group compared to control (p=0.003) and food intake was significantly higher in the intervention group (p=0.002) 

Polaprezinc had no effect on radio-chemotherapy outcomes (p=1.000)","Clinical, Symptoms",Mixed,None Reported,n/a,n/a,Absent,,Head & Neck,"Mucositis, xerostomia, Dysgeusia, Pain ","Chemotherapy/Immunotherapy, Radiation",Not Reported,Unclear Risk,Unclear Risk,High Risk,High Risk,High Risk,Low Risk,Low Risk,"Randomization: Not enough information reported to determine risk

Allocation Concealment: Not enough information reported to determine risk

Blinding of Participants and Personnel: Non-blinded with high likelihood of biasing subjective outcome measures 

Blinding of Outcome Assessment: Non-blinded with high likelihood of biasing subjective outcome measures 

Incomplete Outcome Data: Chemotherapy agent absent 

Selective Reporting: Endpoints stated and reported on 

Other Bias: None noted ",,,,HW AUG
8/18/2018 11:55:28,"Psihogios, Athanasios ","Perioperative synbiotics administration decreases postoperative infections in patients with colorectal cancer: a randomized, double-blind clinical trial",2017,"Flesch, Aline Taborda ",Clinical Trial,Controlled Clinical trial 2017: Colorectal cancer patients undergoing surgery who received synbiotics (Probiotics + Prebiotics) before and after the procedure experienced reduced rates of infection,"Controlled clinical trial, Randomized, Blinded, Double-Blinded, Placebo-Controlled","91 adult (mean age 64.5 in the intervention group and 61.1 in control) colorectal cancer patients (54 females, 37 males). 25 were stage I, 40 were stage II, 20 were stage III and 6 were stage IV. 52 had rectal cancer and 39 had colon cancer. The majority of participants were scheduled for open surgery (78), while the rest were scheduled for laparoscopic/robotic surgery (13). No participants received neoadjuvant chemotherapy or radiotherapy. ","N= 91 (54 females, 37 females) ",Cancerous,"colon cancer, rectal cancer, colorectal cancer, surgery, perioperative care, infection","I, II, III, IV",N/A,N/A,Probiotics,"Participants in the intervention group received a synbiotic sachet (Lactobacillus
acidophilus NCFM (10^9), Lactobacillus rhamnosus HN001 (10^9), Lactobacillus paracasei LPC-37 (10^9), Bifidobacterium lactis HN019 (10^9) and 6g of fructo
-oligosaccharides. 2 sachets were consumed 2x/day, beginning 5 days before surgery and continuing for 14 days after surgery. ",Synbiotic ,"1 sachet contains: Lactobacillus acidophilus NCFM (10^9), Lactobacillus rhamnosus HN001 (10^9), Lactobacillus paracasei LPC-37 (10^9), Bifidobacterium lactis HN019 (10^9) and fructo-oligosaccharides (FOS) 6g",Placebo,"1 participants in the intervention group and 9 in the control group presented with a surgical wound infection (p=0.002)

No cases of intra-abdominal abscess or pneumonia were identified in the intervention group compared to 7 (3 abscesses/4 cases of pneumonia) (p=0.001)

No significant difference for non-infectious complications (nausea/vomiting, abdominal distension, diarrhea, ileus or constipation) was found between groups (p=0.161) 

Hospitalization time was not significantly different between groups (p=>0.05)  ",Symptoms,Mixed,None Reported,n/a,n/a,Not reported,,Colorectal,"Constipation, Diarrhea, Nausea & Vomiting, post-operative infection, abdominal distention, abdominal abscess, ileus",Surgery,N/A,Low Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,Low Risk,"Randomization: Computer generated randomization

Allocation Concealment: Not enough information reported

Blinding of Participants and Personnel: double blind, placebo controlled method implemented 

Blinding of Outcome: double blind, placebo controlled method implemented 

Incomplete Outcome Data: none noted

Selective Reporting: endpoints stated and reported on

Other Bias: none noted",,,,HW AUG
8/18/2018 13:07:04,"Psihogios, Athanasios ",The protective effects of Bacillus licheniformis preparation on gastrointestinal disorders and inflammation induced by radiotherapy in pediatric patients with central nervous system tumor,2018,"Shu-Xu, Du",Clinical Trial,"Controlled Clinical Trial 2018: Pediatric cancer patients with central nervous system tumors receiving radiotherapy, who received a probiotic (Bacillus licheniformis), experienced relief from gastrointestinal symptoms ","Controlled clinical trial, Blinded, Placebo-Controlled","160 pediatric (median diagnosis age 7.1) central nervous system tumor patients (108 males, 52 females), with 60 having medulloblastoma, 48 with glioblastoma, 34 with ependymoma and 18 with astrocytoma. 27 had post-operative residual tumor, 102 did not and 31 had indistinct residual tumor. After surgery, participants were scheduled to receive craniospinal irradiation within 2-4 weeks. ","N= 160 (108 males, 52 females) ",Cancerous,"pediatric cancer, central nervous system cancer, medulloblastoma, glioblastoma, ependymoma, astrocytoma ",Not Reported,n/a,"TNA-a, serum ET, IL-1b, IL-6, CRP",Probiotics,"Participants in the intervention group received 1 capsule (Bacillus licheniformis), 3x/day, beginning the day before radiotherapy and continuing until its completion ","Probiotics, Bacillus licheniformis",n/a,Placebo,"All grades of nausea, vomiting, abdominal, diarrhea and mucositis were cumulatively less prevalent in the intervention group compared to control (p=<0.05) 

The intervention group had significantly more up regulation of ET, CRP, TNF-a, IL-1b and IL-6 compared to control (p=<0.05) 

Probiotic administration did not significantly influence survival rate or recurrence","Surrogate, Symptoms, Survival, Recurrence",Mixed,None Reported,n/a,n/a,Not reported,,"CNS tumors, medulloblastoma, glioblastoma, ependymoma, astrocytoma","Diarrhea, Mucositis, Nausea & Vomiting, abdominal pain","Surgery, Radiation",n/a,High Risk,Unclear Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,High Risk,"Randomization: non-randomized

Allocation Concealment: not enough information reported to determine risk

Blinding of Participants and Personnel: Placebo controlled, however, unclear if personnel were blinded

Blinding of Outcome Assessment: Placebo controlled, however, unclear if personnel were blinded

Incomplete Outcome Data: none noted

Selective Reporting: Endpoints stated and reported on

Other Bias: possibility of text translation errors ",,,Yes,HW AUG
